filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_48_ch_234_strand.fast5	ce566da1-d6c7-4500-ba0a-8a2f5fa8b750	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	234	2	96.258300	7.416999	1861	TRUE	99.510624	1045	4.164675	298	10.340541	0.000000	121.616272	16.075714
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_28_ch_325_strand.fast5	f8978de2-3a57-41bc-8dd4-553b1cb42dd8	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	325	4	52.964143	4.575365	1148	FALSE	52.964143	1148	4.575365	70	5.493217	0.000000	121.196907	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_132_ch_235_strand.fast5	f10f29a0-165d-4937-8b25-b7bb8e55961e	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	235	1	160.987716	7.087981	1779	FALSE	164.025564	1016	4.050133	228	4.705072	0.000000	71.292297	7.828174
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_132_ch_372_strand.fast5	c43490b2-4a0c-485a-a8d2-e9220175cfd4	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	372	1	86.972776	11.511620	2889	TRUE	88.825033	2424	9.659363	677	9.732105	0.000000	106.099716	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_47_ch_93_strand.fast5	2cbf0ef7-2dc4-4576-b04b-d79b9d79f9d3	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	93	3	77.797477	5.499336	1380	FALSE	80.948207	589	2.348606	98	2.964351	0.000000	126.648674	5.032398
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_418_strand.fast5	9776e0b8-55a9-4fe3-a0b6-8896ac5ce5d4	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	418	3	111.063413	4.941567	1240	FALSE	111.063413	1240	4.941567	19	5.518644	0.000000	103.863091	18.871490
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_70_ch_141_strand.fast5	474cf530-e124-4cae-b0c8-3dee2cdca692	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	141	1	111.276560	7.561753	1898	FALSE	115.418659	858	3.419655	136	5.388249	0.000000	126.369095	9.086273
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_17_ch_172_strand.fast5	d2b78c72-2cb2-4b2f-bc4a-afba379861ea	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	172	1	21.145750	8.214807	2061	TRUE	23.134794	1562	6.225764	525	9.398448	0.000000	112.390213	16.075714
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_44_ch_232_strand.fast5	d736914f-2f0b-4e7b-ba00-d6e567666577	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	232	1	97.876826	33.098606	8307	TRUE	99.425963	7918	31.549469	1922	8.294522	0.000000	120.358177	17.333815
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_69_ch_105_strand.fast5	59d76f5e-640f-416c-bb9b-fc392afc773c	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	105	1	162.662351	7.306773	1834	TRUE	164.045485	1486	5.923639	458	10.118011	0.000000	110.992325	14.817616
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_71_ch_45_strand.fast5	5f5a7ac8-c426-4210-b23e-68e26d720270	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	45	1	181.337981	3.643426	914	FALSE	181.337981	914	3.643426	20	3.975002	0.000000	95.615555	13.978882
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_39_ch_275_strand.fast5	3bcc6515-90ad-411b-b418-ce287a43d25e	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	275	2	75.509960	7.787185	1954	FALSE	78.389442	1231	4.907703	77	6.414902	0.000000	135.175797	8.806696
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_30_ch_254_strand.fast5	d32eee0d-04fd-4062-aafc-9be3c39be953	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	254	1	60.715471	6.935259	1740	TRUE	64.182935	870	3.467795	272	9.571003	0.000000	107.357819	13.140149
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_59_ch_382_strand.fast5	58ce3929-90e4-4d75-8c95-2fb835c5871d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	382	1	140.208167	29.760624	7469	TRUE	141.958167	7030	28.010624	2152	9.502709	0.000000	111.271904	15.935925
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_59_ch_415_strand.fast5	9d8b56d2-614b-48eb-9c8c-cc96c818e40d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	415	4	122.189907	16.762616	4207	TRUE	124.707171	3575	14.245352	1081	9.447728	0.000000	115.465569	17.054235
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_60_ch_168_strand.fast5	09fde261-090c-4607-b73c-281b6d29e75b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	168	1	111.805113	19.183267	4815	TRUE	114.515272	4134	16.473108	1189	9.124990	0.000000	115.325775	14.817616
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_60_ch_59_strand.fast5	af9ae41e-63c5-4041-9139-389604535e37	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	59	1	132.084661	4.219788	1059	TRUE	134.796813	378	1.507636	95	8.695156	0.000000	120.218384	12.021838
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_37_ch_21_strand.fast5	f6f821ca-8ef7-4da1-a57e-30edaeb27712	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	21	1	90.682935	3.012948	756	FALSE	90.682935	756	3.012948	32	5.262002	0.000000	97.991966	14.538037
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_147_ch_30_strand.fast5	449639d8-3b47-44be-8d7b-1031917bd715	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	30	1	197.054449	4.254980	1068	FALSE	197.054449	1068	4.254980	43	2.585774	0.000000	99.110275	3.075354
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_101_ch_245_strand.fast5	f725d937-7821-4c15-99e4-d694d64cde9d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	245	4	211.568393	3.774236	947	FALSE	211.568393	947	3.774236	82	3.289392	0.000000	118.261345	10.903528
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_14_ch_107_strand.fast5	e2bc4324-70f9-426d-830e-97b6b61a79d2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	107	4	31.033533	16.769256	4209	TRUE	33.745352	3528	14.057437	1036	11.345459	0.000000	114.347260	16.215504
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_52_ch_59_strand.fast5	94c8d45a-3cfc-4dd8-af64-8ecf02826251	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	59	1	111.226760	4.306109	1080	FALSE	111.226760	1080	4.306109	64	4.458117	0.000000	96.454285	8.387329
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_32_ch_78_strand.fast5	dab5a8ca-9918-4ba2-b75f-39f45ea7ce31	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	78	1	27.196879	15.450531	3878	TRUE	29.414343	3321	13.233068	905	8.381477	0.000000	130.562759	15.935925
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_61_ch_289_strand.fast5	ff234325-f05a-4c1c-89b6-701f28b44f27	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	289	1	115.412019	3.181275	798	FALSE	115.412019	798	3.181275	51	4.109305	0.000000	104.422249	19.011280
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_122_ch_88_strand.fast5	b3c41ed3-a8f6-4b1c-8543-e88202e4b151	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	88	1	116.802789	16.690571	4189	FALSE	117.761952	3948	15.731408	1111	4.731791	0.000000	78.141953	11.043317
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_48_ch_279_strand.fast5	72beb45f-4f92-430f-a791-6cf34b6bb3d4	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	279	1	96.276228	9.511952	2387	TRUE	99.242696	1642	6.545485	567	9.107516	0.000000	104.422249	14.398249
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_57_ch_411_strand.fast5	b5525148-83d3-465a-9ea3-11a295ec9fdb	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	411	1	67.861222	13.101926	3288	TRUE	71.105578	2474	9.857570	588	7.733102	0.000000	134.756424	12.720782
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_137_ch_287_strand.fast5	02e50bcb-ac29-4091-a002-38ef59f9a2ac	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	287	2	218.308765	4.162683	1044	FALSE	218.568725	979	3.902722	14	2.330441	0.000000	148.315933	3.494720
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_34_ch_423_strand.fast5	7c0d952c-0bff-4a75-8207-78828bfec7db	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	423	2	87.266268	17.878818	4487	TRUE	90.086653	3779	15.058433	1232	9.473579	0.000000	107.637390	14.538037
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_42_ch_170_strand.fast5	f488090e-afae-4d6b-851a-0e12e47836ac	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	170	2	117.196215	4.681939	1175	FALSE	117.196215	1175	4.681939	68	4.460999	0.000000	116.583878	11.742261
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_10_ch_443_strand.fast5	f31a0b50-d61f-40b7-9c52-596b9ceebda7	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	443	2	17.881142	3.256972	817	FALSE	20.455511	171	0.682603	39	4.628191	0.000000	122.455009	6.709864
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_65_ch_249_strand.fast5	30d61494-2e02-41d6-9d67-984398d6b6af	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	249	2	107.574037	3.427955	860	FALSE	107.574037	860	3.427955	30	6.154945	0.000000	93.658508	9.086273
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_10_ch_304_strand.fast5	aee5280e-2ca2-424f-ba8a-5f59b512046d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	304	1	8.587649	6.793825	1705	FALSE	8.587649	1705	6.793825	46	3.984169	0.000000	129.724030	16.355291
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_144_ch_4_strand.fast5	6aa1df79-a23c-40a3-b324-53c6ee51e6fe	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	4	1	208.785193	8.547145	2145	TRUE	210.742032	1654	6.590305	464	7.602255	0.000000	129.164871	14.677826
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_41_ch_105_strand.fast5	471c4ce3-8535-48b5-a3e7-4fff53a5b5d0	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	105	1	95.602922	3.083665	774	FALSE	95.602922	774	3.083665	7	2.811704	0.000000	126.089516	2.516199
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_69_ch_370_strand.fast5	bb559963-99b6-44fa-91f8-072f3794c1f6	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	370	1	108.737052	3.724104	934	FALSE	108.737052	934	3.724104	73	3.288774	0.000000	117.562401	11.322894
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_105_ch_271_strand.fast5	58032083-5e77-45e8-8206-95918a5d9c2a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	271	3	178.339309	12.551461	3150	FALSE	181.467463	2365	9.423307	211	2.703549	0.000000	125.530365	3.774298
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_67_ch_347_strand.fast5	714a0a37-798e-4606-b400-8e5181cc285a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	347	2	127.118858	3.124502	784	FALSE	127.118858	784	3.124502	25	2.988098	0.000000	105.400772	5.032398
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_57_ch_116_strand.fast5	dd76cd6d-8d2b-47f7-9441-91bfcc43a942	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	116	1	152.295485	3.284861	824	FALSE	152.295485	824	3.284861	18	3.648666	0.000000	128.465927	3.075354
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_18_ch_295_strand.fast5	42c16095-5ffd-4fef-ba91-044adb5afd29	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	295	1	29.416999	4.151394	1042	FALSE	29.416999	1042	4.151394	31	5.208570	0.000000	100.368370	15.935925
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_100_ch_452_strand.fast5	e2a18fa8-7b41-4221-809d-95d7b9c425f9	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	452	1	208.925299	4.637782	1164	TRUE	211.418327	538	2.144754	142	8.913223	0.000000	116.164513	13.279938
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_34_ch_339_strand.fast5	8dbdd9ab-40d9-4759-bb4f-3df1fb51f9cc	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	339	1	41.447543	5.930943	1488	FALSE	44.946215	610	2.432271	111	2.859558	0.000000	133.917694	5.032398
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_23_ch_402_strand.fast5	19d72185-c852-4fad-8601-d75312badf60	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	402	3	27.513612	20.244024	5081	TRUE	29.852590	4494	17.905046	1407	8.649776	0.000000	133.218750	14.398249
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_116_ch_27_strand.fast5	70a92f78-4d5d-400e-b44a-377f91a54c7a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	27	1	172.934263	17.957171	4507	FALSE	175.256640	3924	15.634794	971	4.706819	0.000000	84.013084	11.742261
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_383_strand.fast5	c8669a1c-c3b5-4187-80b4-86e28ad028c8	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	383	1	84.822377	3.321381	833	FALSE	84.822377	833	3.321381	49	2.984743	0.000000	124.551842	9.226062
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_51_ch_62_strand.fast5	93d5a4ea-d91e-40db-a2fa-f0d10a41b910	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	62	4	78.771248	3.453187	866	FALSE	78.771248	866	3.453187	20	5.267417	0.000000	100.927528	19.570435
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_121_ch_416_strand.fast5	d0b443ef-ec2c-43fa-af94-5f47f78f320d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	416	1	153.875498	16.093293	4039	FALSE	157.266600	3188	12.702191	495	4.550205	0.000000	65.980324	9.645429
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_52_ch_96_strand.fast5	67e0e10b-ec89-42c2-81c6-3dabcc141a72	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	96	4	75.508964	3.961155	994	FALSE	78.253652	305	1.216467	1	3.442617	0.000000	141.745865	2.655988
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_36_ch_305_strand.fast5	44f1614d-f10f-4384-b401-c2c62ac13091	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	305	1	75.314741	3.622178	909	FALSE	75.314741	909	3.622178	30	3.506928	0.000000	119.519440	14.817616
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_15_ch_361_strand.fast5	f4733ff6-8c4d-4274-ba46-9fb6a36b80dc	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	361	1	20.448871	37.979416	9532	TRUE	24.424967	8534	34.003320	2094	9.911984	0.000000	110.433167	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_25_ch_398_strand.fast5	add55632-4d6d-44fa-8383-76db5683ea74	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	398	4	44.461819	8.513944	2137	TRUE	47.371846	1406	5.603918	373	8.933320	0.000000	118.401131	14.677826
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_110_ch_330_strand.fast5	887707e9-080f-4dde-b8e7-4d3fd75c6a8f	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	330	4	156.865538	7.132470	1790	TRUE	158.542829	1369	5.455179	445	10.069703	0.000000	123.014160	15.516560
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_14_ch_498_strand.fast5	de529b54-c7f7-4368-8333-56b8fd0d857b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	498	1	30.915671	4.335657	1088	FALSE	30.915671	1088	4.335657	51	5.997544	0.000000	104.841614	21.946844
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_31_ch_106_strand.fast5	1f6eade3-4a66-4474-8016-c6a99b4773a7	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	106	1	61.474104	3.320717	833	FALSE	61.474104	833	3.320717	44	5.520714	0.000000	104.841614	16.634871
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_46_ch_374_strand.fast5	50abc4c7-296e-45df-ae4c-fad39caf027b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	374	1	96.002324	3.069721	770	FALSE	96.002324	770	3.069721	75	4.150815	0.000000	97.852173	10.763740
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_23_ch_506_strand.fast5	3b9c4b14-4c8d-4f56-8411-e33340c7eaf6	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	506	2	53.526560	5.648738	1417	FALSE	53.526560	1417	5.648738	33	4.302311	0.000000	98.551117	16.914448
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_46_ch_326_strand.fast5	8a5c131b-502d-4b12-9380-8fa5d130a304	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	326	1	137.214807	18.838645	4728	FALSE	137.214807	4728	18.838645	498	4.659828	0.000000	91.421890	8.527118
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_49_ch_133_strand.fast5	a4a6b2ee-6ac6-4034-9b68-a70f4de03123	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	133	1	109.601594	7.206507	1808	TRUE	111.537517	1322	5.270584	464	9.115051	0.000000	111.271904	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_24_ch_84_strand.fast5	223ec2d8-eb26-4577-a9f0-51affb60bfbe	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	84	3	42.341633	16.083665	4037	TRUE	44.063745	3604	14.361554	1362	9.543360	0.000000	124.691628	14.817616
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_37_ch_485_strand.fast5	e6556ba7-b632-4e12-9453-805e768fb3c1	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	485	1	47.459495	24.232404	6082	TRUE	51.634130	5034	20.057769	1450	9.197817	0.000000	117.702187	16.075714
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_49_ch_435_strand.fast5	7d2a2441-643a-4d9b-9b28-7f56671c7a62	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	435	3	101.328021	12.229748	3069	TRUE	104.530544	2265	9.027224	593	8.505513	0.000000	110.852539	14.677826
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_106_ch_370_strand.fast5	c5967131-df1b-4205-b38c-23e32cc50d7d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	370	1	153.974436	15.322709	3846	TRUE	158.758964	2645	10.538181	639	9.382897	0.000000	111.551483	16.355291
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_40_ch_200_strand.fast5	ddf294ea-7b5e-430a-bdf7-4090dc419f46	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	200	3	94.382470	16.573041	4159	TRUE	96.963811	3511	13.991700	756	7.254592	0.000000	122.315216	12.441205
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_59_ch_304_strand.fast5	e684dfe8-a5fc-4ee8-8a02-91af81c5fe8b	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	304	1	108.202191	3.526228	885	FALSE	108.202191	885	3.526228	35	3.957145	0.000000	110.852539	22.506001
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_61_ch_288_strand.fast5	cda7833a-5388-4cd1-83ad-18fa65b51a19	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	288	1	160.652390	7.636786	1916	TRUE	161.967795	1586	6.321381	556	9.875711	0.000000	115.605354	13.559516
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_103_ch_164_strand.fast5	4948be3d-5fa9-4336-95a4-fde27a3a2797	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	164	3	161.238380	8.713811	2187	FALSE	165.032869	1234	4.919323	163	6.105280	0.000000	120.358177	11.882050
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_40_ch_326_strand.fast5	53bcfd13-d9c3-43a6-ab71-154576e1af32	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	326	1	127.287517	3.775232	947	FALSE	127.287517	947	3.775232	7	3.556267	0.000000	123.713104	2.795776
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_11_ch_419_strand.fast5	9f9560d7-cb85-4113-8d5d-c6fdd281edcf	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	419	3	26.759960	5.790837	1453	FALSE	26.759960	1453	5.790837	119	3.132969	0.000000	123.433533	7.967963
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_66_ch_261_strand.fast5	7f909573-0386-40a2-94d6-aa1eb65302cf	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	261	1	105.309097	3.110226	780	TRUE	107.040173	346	1.379150	117	8.868256	0.000000	115.745148	17.194025
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_40_ch_24_strand.fast5	91755d7d-17e6-44ed-959e-da691fd56a75	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	24	1	70.247344	7.966467	1999	TRUE	72.682271	1388	5.531541	402	8.179905	0.000000	124.272263	12.301416
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_12_ch_503_strand.fast5	72681ea3-ba77-403d-a29d-357837ac06ce	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	503	1	38.578021	3.786189	950	FALSE	38.578021	950	3.786189	36	3.311327	0.000000	126.788460	6.150708
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_59_ch_188_strand.fast5	67ffab74-1931-4468-9723-86bee52d7972	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	188	1	129.334329	18.863546	4734	TRUE	133.887118	3592	14.310757	1141	9.859323	0.000000	111.970848	14.398249
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_14_ch_276_strand.fast5	b11a9294-56df-41d3-bfa9-d8a2e7630dcc	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	276	1	28.876494	9.934595	2493	TRUE	30.299469	2136	8.511620	786	9.719733	0.000000	113.089157	15.097193
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_503_strand.fast5	608e8a51-502d-40b4-9a9b-7bfe50319cfa	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	503	1	115.956175	3.074701	771	FALSE	117.778552	314	1.252324	2	4.760757	0.000000	122.035645	1.537677
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_75_strand.fast5	dd8607c2-6ff6-45a9-b892-309a59b17528	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	75	1	107.304449	3.431607	861	FALSE	110.577025	39	0.159031	2	4.275244	0.000000	143.982483	2.516199
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_27_ch_465_strand.fast5	8e9b50b0-d34c-4a5c-a143-87356a2c2420	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	465	3	48.477424	6.411355	1609	TRUE	50.110226	1199	4.778552	334	7.338561	0.000000	118.121552	13.978882
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_32_ch_258_strand.fast5	e99a9b3d-899f-4ed4-9447-87d8bb95c05d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	258	1	66.971448	8.770584	2201	TRUE	69.258632	1627	6.483400	409	7.728859	0.000000	120.777542	12.580994
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_100_ch_83_strand.fast5	e0a13da3-c74c-4a7e-9344-cdddd9c6f005	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	83	1	187.211155	4.515604	1133	FALSE	189.685923	512	2.040837	30	2.327387	0.000000	126.788460	3.634509
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_32_ch_505_strand.fast5	5fb24956-f5cb-4c4a-bbc2-0bc299431088	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	505	1	73.591301	9.976428	2504	TRUE	76.486720	1777	7.081009	522	9.305955	0.000000	115.046204	13.559516
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_112_ch_324_strand.fast5	07ac8186-c9bf-4dd3-b140-cc97664b7c82	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	324	1	211.119190	14.837649	3724	TRUE	212.961819	3261	12.995020	1077	10.039842	0.000000	114.906410	14.957404
